id,image_id,filename,city,state,lat,lon,correct_city,quality,confidence,has_landmarks,has_architecture,has_signs,has_nature,has_urban,has_beach,has_people,has_vehicles,has_text,custom_tags,notes,annotated_by,annotated_at,created_at,updated_at
9c8ef10f-56f4-4aa9-9d39-d4ec483d5bc0,,pexels_Monterrey_Nuevo León_2_1764045843.jpg,Monterrey,Nuevo León,25.686613,-100.316116,🤔,2,90,False,True,False,True,True,False,True,False,False,"['retrato urbano', 'blanco y negro', 'hombre joven', 'muro de ladrillo', 'arquitectura de ladrillo', 'fachada de edificio', 'ventanas altas', 'puertas de madera', 'sentado', 'postura', 'moda casual', 'ángulo bajo']","Retrato en blanco y negro de un joven sentado sobre un muro bajo de ladrillos. El fondo es la fachada del mismo edificio de ladrillo, con una gran ventana y una puerta cerrada. El ángulo de la toma es bajo, acentuando el muro.",Emma,2025-11-25T08:02:48.690362+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
7ca71423-ddd0-4622-afbe-c62b033f4964,,wikimedia_Tijuana_Baja California_0_1764045875.jpg,Tijuana,Baja California,32.514946,-117.038246,✅,5,95,True,True,True,True,True,False,False,True,True,"['frontera México-EE. UU.', 'muro fronterizo', 'barrera de acero', 'paisaje urbano', 'vista panorámica', 'Tijuana', 'densidad habitacional', 'casas pequeñas', 'carretera', 'tráfico vehicular', 'vallas publicitarias', 'división geográfica', 'zona de construcción', 'urbanización']","Vista panorámica desde una colina de la frontera entre México y EE. UU. (probablemente Tijuana), mostrando el muro de acero que divide una zona de campos y construcción a la izquierda de una densa área urbana a la derecha. Una carretera con tráfico intenso corre paralela al muro.",Emma,2025-11-25T08:37:25.708671+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
a75565bc-c400-4c74-aa8c-3c4a700b61d0,,wikimedia_Tijuana_Baja California_2_1764045879.jpg,Tijuana,Baja California,32.514946,-117.038246,✅,4,95,False,False,False,True,False,False,False,False,False,"['paisaje desértico', 'montaña', 'colinas rocosas', 'cañón', 'valle', 'amanecer', 'atardecer', 'cielo pastel', 'colores de crepúsculo', 'rocas grandes', 'bioma árido', 'vista panorámica', 'perspectiva inclinada']","Vista panorámica de un paisaje desértico montañoso al atardecer o amanecer. La toma se realiza desde una colina alta, mostrando varias capas de montañas que se desvanecen en la distancia. El cielo tiene tonos púrpuras, rosas y azules, y el primer plano está dominado por grandes rocas.",Emma,2025-11-25T08:38:05.010022+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
da508f39-c909-4661-904e-1f3cf42adf76,,wikimedia_Tijuana_Baja California_4_1764045882.jpg,Tijuana,Baja California,32.514946,-117.038246,🤔,3,95,False,True,True,False,True,False,True,True,True,"['fachada comercial', 'calle urbana', 'taxis', 'transporte público', 'farmacia', 'lavandería', 'letreros de negocios', 'anuncios de tiendas', 'vehículos estacionados', 'camionetas pickup', 'luz del día', 'soleado', 'postes de luz']",Vista frontal de una calle comercial con varios negocios de bajo costo en un edificio de fachada blanca. Dos taxis blancos y rojos están en primer plano. La escena incluye una variedad de vehículos estacionados y numerosos letreros de negocios en las ventanas y fachadas.,Emma,2025-11-25T08:38:52.602997+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
6cf54f67-7051-4459-a588-69c66ab67946,,wikimedia_Tijuana_Baja California_6_1764045884.jpg,Tijuana,Baja California,32.514946,-117.038246,🤔,5,95,True,True,False,True,True,False,False,False,False,"['templo mormón', 'arquitectura religiosa', 'estatua dorada', 'ángel Moroni', 'templo blanco', 'fuente ornamental', 'palmeras', 'paisajismo', 'azulejos de terracota', 'cielo azul', 'soleado', 'nubes', 'arquitectura neoclásica']","Vista frontal de un templo de La Iglesia de Jesucristo de los Santos de los Últimos Días, de color blanco y estilo clásico, con una alta torre y estatua dorada. El primer plano está dominado por una fuente de piedra colonial y palmeras, lo que sugiere un clima tropical o subtropical.",Emma,2025-11-25T08:39:41.488458+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
de701043-71c8-41aa-8d99-9caa1c5c6cc3,,wikimedia_Tijuana_Baja California_8_1764045887.jpg,Tijuana,Baja California,32.514946,-117.038246,🤔,4,95,False,False,False,True,True,False,False,True,False,"['crepúsculo', 'noche', 'paisaje urbano', 'ciudad en ladera', 'casas en colina', 'densidad habitacional', 'pobreza urbana', 'contaminación lumínica', 'cerro', 'antenas de comunicación', 'palmera', 'cielo anaranjado', 'atmósfera']","Vista urbana tomada desde un tejado al atardecer o amanecer, mostrando el contraste entre las casas oscuras del primer plano y la vasta extensión de luces de casas que cubren la ladera de un gran cerro. El cielo está teñido de naranja y púrpura. Una palmera solitaria destaca contra el cielo.",Emma,2025-11-25T08:40:49.482364+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
f80ce70a-554f-43c9-89f0-c62f1f243d18,,wikimedia_Tijuana_Baja California_10_1764045889.jpg,Tijuana,Baja California,32.514946,-117.038246,✅,5,95,True,True,False,True,True,False,True,False,False,"['templo mormón', 'arquitectura neoclásica', 'edificio blanco', 'estatua dorada', 'ángel Moroni', 'palmeras', 'fuente decorativa', 'paisajismo exuberante', 'cielo azul despejado', 'soleado', 'fachada religiosa', 'simetría']","Vista frontal y simétrica de un templo religioso (probablemente SUD) de color blanco y estilo clásico, con una alta torre y estatua dorada. El templo está enmarcado por altas palmeras. El primer plano tiene una fuente y jardines con flores, bajo un cielo intensamente azul.",Emma,2025-11-25T08:41:45.330361+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
96b670dd-bbb0-48ea-8a24-f9a3d4367a5c,,wikimedia_Tijuana_Baja California_12_1764045892.jpg,Tijuana,Baja California,32.514946,-117.038246,✅,5,95,True,True,False,True,True,False,False,False,False,"['templo mormón', 'arquitectura neoclásica', 'edificio blanco', 'estatua dorada', 'ángel Moroni', 'palmeras', 'torre de templo', 'campanario', 'barandales', 'reja de hierro', 'cielo azul despejado', 'soleado', 'México/EE. UU']","Vista frontal de un templo religioso (SUD) de color blanco, de estilo clásico con una torre central de varios niveles y rematada con una estatua dorada. El templo está flanqueado por palmeras y rodeado por una reja de hierro negra, bajo un cielo intensamente azul y despejado.",Emma,2025-11-25T08:42:31.201884+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
fe10a0aa-0421-4cec-9222-6231de93cb1d,,wikimedia_León_Guanajuato_1_1764045899.jpg,León,Guanajuato,21.12252,-101.684784,🤔,4,95,True,True,True,True,True,False,False,False,True,"['hotel', 'arquitectura colonial', 'arquitectura ecléctica', 'fachada de dos pisos', 'balcón', 'herrería', 'ventanas de madera', 'árboles podados', 'pavimento', 'farola antigua', 'centro histórico', 'colores pastel', 'perspectiva de ángulo bajo.']","Toma frontal y de ángulo bajo de un hotel histórico de dos pisos, con una fachada de colores pastel y detalles ornamentales. Dos árboles bajos y bien podados enmarcan la entrada central. La escena se desarrolla en un centro histórico con pavimento de losas y una farola de estilo antiguo a la derecha.",Emma,2025-11-25T08:43:31.173659+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
4ee35e62-0c77-4458-bfd1-49401cc71c45,,wikimedia_León_Guanajuato_3_1764045902.jpg,León,Guanajuato,21.12252,-101.684784,🤔,4,95,True,True,False,False,True,False,False,False,False,"['puerta de madera', 'arquitectura colonial', 'centro histórico', 'herrería', 'reja de hierro', 'dintel ornamental', 'moldura de piedra', 'fachada de estuco', 'pavimento de ladrillo', 'color pastel', 'textura de pared', 'entrada']","Primer plano de una puerta de madera antigua, protegida por una reja de hierro vertical. La puerta está coronada por un dintel ornamental de piedra tallada. La fachada es de color crema o pastel, con una franja de piedra o cantera rosa en la parte inferior, y el pavimento es de ladrillos o losas",Emma,2025-11-25T08:44:16.009879+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
b8ab0736-d959-40b3-a69b-06f88851b4ca,,wikimedia_León_Guanajuato_5_1764045905.jpg,León,Guanajuato,21.12252,-101.684784,✅,5,95,True,True,True,True,True,False,True,True,True,"['arquitectura colonial', 'portales', 'arcos', 'balcones de herrería', 'plaza peatonal', 'centro histórico', 'fachada de cantera', 'color amarillo', 'mobiliario urbano', 'ciclopuerto', 'personas caminando', 'kiosco de información', 'vegetación podada']","Vista de un centro histórico con edificios coloniales de dos pisos y una fachada de cantera. El primer piso presenta una serie de portales y arcos, y el piso superior tiene balcones de herrería. La plaza es peatonal y tiene un ciclopuerto de diseño moderno y un kiosco de información vertical.",Emma,2025-11-25T08:44:57.686555+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
30b69d2e-6d3c-4c8a-8caa-d05c402f3a4b,,wikimedia_León_Guanajuato_7_1764045909.jpg,León,Guanajuato,21.12252,-101.684784,✅,4,80,True,True,True,False,True,False,False,False,True,"['fachada colonial', 'pared amarilla', 'color vibrante', 'arquitectura de centro histórico', 'puerta de madera', 'ventana con herrería', 'marco de cantera', 'azulejo Talavera', 'placa conmemorativa', 'techo de ladrillo', 'pavimento de ladrillo', 'publicidad en la puerta', 'QR code']","Vista frontal y simétrica de la fachada de un edificio colonial pintado de amarillo intenso, con una puerta y una ventana enmarcadas por cantera. Una placa de azulejo con un diseño tradicional está montada al centro de la fachada. La esquina superior derecha muestra una estructura de ladrillo de un edificio adyacente.",Emma,2025-11-25T08:45:36.413909+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
34b3c18a-4c5f-4300-b687-ec75cb18dfaa,,wikimedia_León_Guanajuato_9_1764045912.jpg,León,Guanajuato,21.12252,-101.684784,🤔,5,95,True,True,False,False,False,False,False,False,True,"['arquitectura barroca', 'estilo churrigueresco', 'cantera rosa', 'portada monumental', 'dintel tallado', 'ornamento', 'relieve', 'columnas salomónicas', 'fachada religiosa', 'detalle de puerta', 'arco de medio punto', 'herrería', 'blasón', 'texto tallado']","Primer plano del detalle de la portada de un edificio monumental, probablemente una catedral. La decoración es extremadamente rica y detallada, de estilo barroco, con columnas pequeñas, cornisas y un escudo o blasón. La piedra es de tono rosa o salmón claro.",Emma,2025-11-25T08:46:21.913249+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
47837d78-03e7-479b-8589-d255940e412d,,wikimedia_León_Guanajuato_11_1764045915.jpg,León,Guanajuato,21.12252,-101.684784,✅,5,95,False,False,False,True,False,False,True,False,False,"['globos aerostáticos', 'festival internacional del globo', 'evento masivo', 'cielo azul despejado', 'colores brillantes', 'globos de diseño', 'personaje animado (emoji)', 'multitud', 'gente', 'inflado de globos', 'paisaje abierto', 'colinas bajas']","Vista de un festival de globos aerostáticos en un día soleado. Múltiples globos de diversos colores y diseños están ascendiendo en el cielo azul, mientras que una gran cantidad de globos desinflados o semi-inflados se extienden en el campo, rodeados por una multitud de personas.",Emma,2025-11-25T08:48:34.598118+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
0551d12c-d842-4632-aee7-6c3fd27f8b09,,wikimedia_Ciudad Juárez_Chihuahua_0_1764045927.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,✅,4,95,False,True,True,True,True,False,False,False,False,"['alameda', 'paseo peatonal', 'parque urbano', 'noche', 'crepúsculo', 'árboles caducifolios', 'sin hojas', 'farolas encendidas', 'iluminación cálida', 'perspectiva simétrica', 'bancos', 'mobiliario urbano', 'pavimento de ladrillo', 'atmósfera invernal']","Vista simétrica y nocturna de un paseo peatonal o alameda, flanqueada por hileras de árboles desnudos. La escena está dominada por una serie de farolas que emiten una luz amarilla/naranja intensa, proyectando largas sombras sobre el pavimento de ladrillo.",Emma,2025-11-25T08:51:29.32776+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
2f9ccd7a-845d-4029-8c68-cc9e283b9a4a,,wikimedia_Ciudad Juárez_Chihuahua_2_1764045930.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,🤔,3,95,False,True,True,True,True,False,False,True,False,"['urbanización informal', 'casas en ladera', 'colina árida', 'casas de ladrillo', 'arquitectura popular', 'densidad habitacional', 'asentamiento irregular', 'pobreza urbana', 'vegetación escasa', 'norte de México', 'vehículos', 'postes de luz', 'teleobjetivo']","Vista panorámica de una zona urbana densamente poblada, extendiéndose sobre colinas áridas. Las casas son de construcción variada, con ladrillos expuestos y pintura brillante ocasional (como la casa verde fluorescente). El entorno sugiere un clima seco y un crecimiento urbano rápido o informal.",Emma,2025-11-25T08:52:11.617247+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
7d82f3c3-2d6b-443f-8955-88d0432dee51,,wikimedia_Ciudad Juárez_Chihuahua_4_1764045932.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,✅,5,100,True,True,True,True,True,False,True,True,True,"['cruce fronterizo', 'aduana', 'puente internacional', 'cabinas de peaje', 'frontera', 'tráfico vehicular', 'vehículos', 'skyline', 'horizonte urbano', 'rascacielos', 'montaña árida', 'Ciudad Juárez', 'Chihuahua', 'infraestructura de transporte', 'carriles de espera']",Vista de un cruce fronterizo altamente transitado en Ciudad Juárez. Se observa la infraestructura del puente con múltiples cabinas de inspección y una densa fila de vehículos. El horizonte de la ciudad y una montaña árida en el fondo enmarcan la escena.,Emma,2025-11-25T08:53:39.304572+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
28f53be8-b5a1-4ed7-b0df-fd239bb17e3a,,wikimedia_Ciudad Juárez_Chihuahua_6_1764045935.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,🤔,2,95,False,True,False,True,True,False,True,False,False,"['calle de tierra', 'camino rural', 'casas modestas', 'pueblo', 'vegetación árida', 'árboles secos', 'montañas lejanas', 'cielo azul con nubes', 'postes de electricidad', 'cables eléctricos', 'personas caminando', 'vida rural', 'comunidad']","Vista de una calle de tierra sin pavimentar en un asentamiento rural o semiurbano. Hay varias casas de construcción sencilla a los lados de la calle, junto con árboles y vegetación seca. Un grupo de personas camina por el camino, y montañas distantes se elevan bajo un cielo azul con nubes blancas.",Emma,2025-11-25T08:55:33.612178+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
b5fed54e-9cf8-40aa-bc43-d35e3b59e522,,wikimedia_Ciudad Juárez_Chihuahua_8_1764045937.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,✅,4,95,False,True,True,True,True,False,False,False,True,"['paisaje urbano', 'vista panorámica', 'ciudad', 'montañas áridas', 'teleobjetivo', 'rascacielos', 'edificios de oficinas', 'densidad urbana', 'torre de agua', 'torre de radio', 'urbanización', 'norte de México']","Vista panorámica de una extensa ciudad del norte de México, comprimida por un teleobjetivo. El horizonte urbano combina edificios de oficinas modernos con zonas residenciales. La ciudad está enclavada en un valle rodeado de grandes montañas áridas. Una torre de agua y una antena destacan en el fondo.",Emma,2025-11-25T08:56:26.361949+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
d4f0b37a-2281-456f-89d7-89639a021038,,wikimedia_Mérida_Yucatán_0_1764045970.jpg,Mérida,Yucatán,20.96737,-89.592586,✅,5,95,True,True,True,False,True,False,True,True,True,"['arquitectura colonial', 'fachada amarilla', 'esquina', 'balcones de herrería', 'restaurante de comida rápida', 'Burger King', 'semáforo', 'calle urbana', 'comercio', 'peatones', 'soleado', 'clima cálido', 'Yucatán']","Vista de una esquina en un centro histórico. El edificio de arquitectura colonial de dos pisos está pintado de color ocre o amarillo mostaza y alberga un local de Burger King en la planta baja. La escena incluye balcones de hierro forjado, un vehículo, peatones y un semáforo en la esquina.",Emma,2025-11-25T09:01:47.525248+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
c5ecb4bc-5a0d-44cf-8daa-61f11ff30180,,wikimedia_Mérida_Yucatán_2_1764045975.jpg,Mérida,Yucatán,20.96737,-89.592586,✅,5,95,True,True,False,False,False,False,True,False,False,"['arquitectura religiosa', 'interior de catedral', 'nave central', 'columnas de piedra', 'cantera', 'arcos de medio punto', 'bóvedas de crucería', 'plateresco', 'renacimiento', 'bancos de madera', 'ventiladores', 'iluminación interior']","Vista interior de la nave lateral de una gran catedral con masivas columnas cilíndricas de piedra y arcos de medio punto. Las bóvedas de crucería tienen un patrón de casetones. El suelo de la nave está cubierto por bancos de madera. El estilo es robusto, renacentista o plateresco.",Emma,2025-11-25T09:02:28.078638+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
05029966-300c-44d0-bb82-467a23fc3e82,,wikimedia_Mérida_Yucatán_8_1764045983.jpg,Mérida,Yucatán,20.96737,-89.592586,✅,5,95,True,True,True,True,True,False,True,True,False,"['arquitectura neoclásica', 'fachada histórica', 'noche', 'iluminación azul', 'luz artificial', 'contraste', 'arcos de medio punto', 'balcones', 'comercio', 'calle empedrada', 'adoquín', 'cono de tráfico', 'bicicleta', 'Yucatán']","Vista en perspectiva de la larga fachada de un edificio histórico, iluminado de noche. La iluminación artificial en tonos blancos y azules resalta los detalles neoclásicos, incluyendo una hilera de ventanas con arcos de medio punto. La calle está pavimentada con grandes bloques de piedra y hay un cono de tráfico y una bicicleta en primer plano.",Emma,2025-11-25T09:05:19.982808+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
ee0f09de-e1b1-4761-bf62-12acfffd7a7b,,wikimedia_Mérida_Yucatán_10_1764045986.jpg,Mérida,Yucatán,20.96737,-89.592586,✅,4,95,False,True,True,False,True,False,False,True,True,"['arquitectura yucateca', 'fachada blanca', 'marco azul', 'esquina de calle', 'casas coloniales', 'arte callejero', 'poste de luz', 'cables eléctricos', 'señal de calle', 'día soleado', 'clima cálido', 'zona urbana', 'Yucatán']","Vista de una esquina en una ciudad de Yucatán. El edificio central es blanco con un marco ornamental azul intenso alrededor de una puerta pintada con arte callejero. Hay postes de electricidad y cables cruzando la escena, y una señal de calle antigua indica los nombres de las calles.",Emma,2025-11-25T09:06:18.236084+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
03229081-e364-493a-b31c-9dce06da9912,,wikimedia_Mérida_Yucatán_12_1764045988.jpg,Mérida,Yucatán,20.96737,-89.592586,✅,4,95,False,True,True,False,True,False,True,False,True,"['centro comercial', 'mall', 'interior moderno', 'arquitectura comercial', 'múltiples niveles', 'barandal de vidrio', 'escalera eléctrica', 'área de mesas', 'food court', 'tiendas minoristas', 'iluminación LED', 'pisos de loseta']",Vista interior de un moderno centro comercial de varios pisos. El diseño es circular con un techo central amarillo. El área inferior tiene un conjunto de mesas y sillas de cafetería. Múltiples tiendas de ropa y servicios son visibles en los diferentes niveles.,Emma,2025-11-25T09:06:58.092935+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
40cb2f4a-ffca-4604-96de-261c9d210559,,wikimedia_La Paz_Baja California Sur_7_1764046571.jpg,La Paz,Baja California Sur,24.142642,-110.312753,✅,4,95,False,True,True,True,True,False,False,True,True,"['vista panorámica', 'ciudad costera', 'puerto', 'mar', 'horizonte de barcos', 'urbanización', 'gasolinera OXXO', 'estacionamiento', 'arquitectura de baja altura', 'clima soleado', 'palmeras (visibles a lo lejos)', 'calle urbana']","Vista elevada de una ciudad costera bajo un cielo despejado. La escena está dominada por edificios de baja altura y amplios estacionamientos. En el primer plano se distingue la gasolinera OXXO y más allá, el mar y una bahía con múltiples embarcaciones ancladas.",Emma,2025-11-25T09:13:19.688604+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
52adb672-2bd8-42dd-95f2-df4e0e4e6dba,,wikimedia_Ciudad Juárez_Chihuahua_1_1764045928.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,✅,4,95,False,True,True,True,True,False,False,True,True,"['calle urbana', 'esquina comercial', 'arquitectura de baja altura', 'colores vibrantes', 'dentista', 'óptica', 'carrito de comida', 'persona caminando', 'farola', 'cielo azul despejado', 'clima soleado', 'zona fronteriza']","Vista de una esquina comercial en una ciudad del norte de México. El edificio principal está pintado con colores brillantes (naranja y azul) y alberga negocios de óptica y odontología. Un hombre camina por la calle, y un carrito de venta ambulante con una sombrilla está en la esquina. La escena se desarrolla bajo un cielo intensamente azul.",Emma,2025-11-25T09:14:53.842888+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
5d1b6ce9-1cb3-4bff-b61b-69ed6e0f9fde,,wikimedia_Tijuana_Baja California_3_1764045880.jpg,Tijuana,Baja California,32.514946,-117.038246,✅,5,100,True,True,False,True,False,True,False,False,False,"['muro fronterizo', 'frontera México-EE. UU.', 'playa', 'océano pacífico', 'oleaje', 'arena mojada', 'marea', 'barrera de acero', 'monolito', 'infraestructura', 'cielo nublado', 'Tijuana']","Vista del muro fronterizo que se extiende hacia el Océano Pacífico. La escena está tomada desde el lado de la playa, mostrando la base del muro corroída por las olas y el reflejo de las barras de acero en la arena mojada. El cielo está gris y nublado.",Emma,2025-11-25T09:20:42.262859+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
aee3483b-bfdb-4eee-be68-4e89a6df9450,,wikimedia_La Paz_Baja California Sur_8_1764046573.jpg,La Paz,Baja California Sur,24.142642,-110.312753,✅,4,95,False,True,False,True,True,True,True,True,True,"['malecón', 'atardecer', 'crepúsculo', 'ciudad costera', 'puerto', 'bahía', 'embarcaciones', 'bote', 'yate', 'palmeras', 'arquitectura de baja altura', 'horizonte marino', 'luz dorada', 'turismo']","Vista del malecón de una ciudad costera al atardecer. El mar está en primer plano con dos botes anclados, incluyendo un gran yate a la derecha. La costa tiene una hilera de edificios de baja altura iluminados con luz cálida, y varias palmeras se recortan contra el cielo de tonos pastel.",Emma,2025-11-25T09:21:27.887078+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
a2ca2c9a-72f7-4fb7-b7c2-fecfad519591,,wikimedia_Ciudad Juárez_Chihuahua_3_1764045931.jpg,Ciudad Juárez,Chihuahua,31.690363,-106.424547,🤔,4,95,True,True,False,True,False,False,False,False,False,"['templo mormón', 'arquitectura moderna', 'edificio blanco', 'estatua dorada', 'ángel Moroni', 'torre central', 'escalinata', 'simetría', 'clima frío/seco', 'árboles desnudos', 'cielo azul despejado', 'soleado', 'México/EE. UU']","Vista frontal y simétrica de un templo religioso (SUD) de color blanco y diseño escalonado. El edificio tiene una torre central con una estatua dorada. Se accede por una amplia escalinata. Los árboles laterales están sin follaje, sugiriendo una estación de invierno o principios de primavera.",Emma,2025-11-25T09:23:02.026074+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
995acfdd-02ae-461b-aa64-9d3490c973b9,,wikimedia_Toluca_Estado de México_0_1764046065.jpg,Toluca,Estado de México,19.282609,-99.655666,🤔,5,95,True,True,False,True,True,False,True,False,False,"['arte callejero', 'instalación urbana', 'paraguas de colores', 'arcoíris', 'arquitectura colonial', 'arcos', 'callejón', 'decoración', 'festival', 'cielo azul', 'perspectiva', 'calle peatonal', 'saturación de color']",Vista en perspectiva de una calle colonial con una instalación artística de cientos de paraguas abiertos y multicolores (colores del arcoíris) suspendidos sobre la calle. Los edificios laterales de estilo tradicional con arcos y balcones enmarcan la colorida instalación.,Emma,2025-11-25T09:25:20.93294+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
2b2ea021-7aa4-413d-a6c1-119cf3cb72b0,,wikimedia_León_Guanajuato_0_1764045897.jpg,León,Guanajuato,21.12252,-101.684784,✅,4,95,True,True,True,True,True,False,False,False,False,"['arquitectura colonial', 'fachada amarilla', 'balcón de cantera', 'herrería', 'balcón ornamental', 'columnas talladas', 'ventanas de madera', 'farola antigua', 'vegetación', 'árboles', 'centro histórico']",Vista en ángulo de la fachada superior de un edificio colonial pintado de amarillo ocre. Un balcón central con columnas delgadas de cantera y herrería es el punto focal. La fachada está parcialmente oscurecida por la frondosa vegetación de dos grandes árboles en primer plano.,Emma,2025-11-25T09:25:53.881477+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
f4364099-390f-4f72-9f4c-e0534fc72264,,wikimedia_Querétaro_Querétaro_0_1764046022.jpg,Querétaro,Querétaro,20.588793,-100.389888,✅,5,95,True,True,False,True,True,False,True,True,False,"['acueducto colonial', 'arquería', 'monumento histórico', 'arcos de piedra', 'calle urbana', 'tráfico vehicular', 'motocicleta', 'motociclista', 'árboles grandes', 'paisaje urbano', 'Querétaro']","Vista de una calle en Querétaro con el gran acueducto colonial de piedra dominando el fondo. Un árbol frondoso se encuentra en el centro de la escena, parcialmente ocultando el acueducto. La calle muestra tráfico, incluyendo un motociclista en primer plano.",Emma,2025-11-25T09:32:10.803821+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
59c42eb3-44bd-4a6f-893f-02f0888e37f7,,wikimedia_Cancún_Quintana Roo_0_1764045994.jpg,Cancún,Quintana Roo,21.161908,-86.851528,✅,4,95,False,True,True,True,True,True,False,True,True,"['hotel resort', 'arquitectura de lujo', 'noche', 'iluminación cálida', 'palmeras', 'vegetación tropical', 'zona hotelera', 'coche Beetle', 'cabinas telefónicas', 'curva de carretera', 'turismo', 'Cancún']","Vista nocturna de la fachada de un gran hotel resort de lujo. El edificio es de color claro y está iluminado, destacando las numerosas ventanas arqueadas. El primer plano muestra una curva en la carretera, palmeras y un coche rojo estacionado.",Emma,2025-11-25T09:32:55.975443+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
2684e02b-262e-4b50-8768-46836cc2a72e,,wikimedia_Culiacán_Sinaloa_0_1764046384.jpg,Culiacán,Sinaloa,24.809064,-107.394013,✅,5,100,False,True,True,True,True,False,False,True,True,"['aeropuerto', 'terminal aérea', 'arquitectura moderna', 'techo curvo', 'letrero', 'Culiacán', 'Sinaloa', 'paisajismo', 'palmeras', 'césped verde', 'estacionamiento', 'vehículos', 'farolas', 'cielo azul despejado', 'infraestructura de transporte']","Vista exterior del Aeropuerto Internacional de Culiacán en un día soleado. La terminal tiene un diseño moderno con un techo curvo y fachada de vidrio y metal. La escena se caracteriza por amplias áreas de césped verde y palmeras, con vehículos estacionados a la derecha.",Emma,2025-11-25T09:33:48.000206+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
0918262c-127e-4219-bb32-2595814843fb,,wikimedia_Tijuana_Baja California_9_1764045888.jpg,Tijuana,Baja California,32.514946,-117.038246,✅,5,100,False,False,True,False,True,False,True,False,True,"['fotografía vintage', 'blanco y negro', '1965', 'Tijuana', 'México', 'turismo fronterizo', 'zonkey', 'burro cebra', 'sombreros mexicanos', 'foto de recuerdo', 'familia', 'turistas', 'Avenida Revolución', 'historia cultural', 'souvenir']","Fotografía histórica en blanco y negro tomada en 1965. Muestra a un grupo de turistas posando con sombreros grandes y un 'Zonkey' (burro pintado con rayas de cebra), una tradición turística icónica de Tijuana. El letrero del fondo confirma la fecha y el lugar.",Emma,2025-11-25T11:19:21.251615+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
